"","Country","emitGt","level","Time"
"1623","Saudi Arabia",291.513923631428,"HIGH_Total_CO2_Power",2017
"1624","Saudi Arabia",297.59709571896,"HIGH_Total_CO2_Power",2018
"1625","Saudi Arabia",303.705419037114,"HIGH_Total_CO2_Power",2019
"1626","Saudi Arabia",309.768053358343,"HIGH_Total_CO2_Power",2020
"1627","Saudi Arabia",315.671090054149,"HIGH_Total_CO2_Power",2021
"1628","Saudi Arabia",321.550041944197,"HIGH_Total_CO2_Power",2022
"1629","Saudi Arabia",327.396092678058,"HIGH_Total_CO2_Power",2023
"1630","Saudi Arabia",333.190483890817,"HIGH_Total_CO2_Power",2024
"1631","Saudi Arabia",338.929340353183,"HIGH_Total_CO2_Power",2025
"1632","Saudi Arabia",344.657474573169,"HIGH_Total_CO2_Power",2026
"1633","Saudi Arabia",350.348689714668,"HIGH_Total_CO2_Power",2027
"1634","Saudi Arabia",356.011619573505,"HIGH_Total_CO2_Power",2028
"1635","Saudi Arabia",361.660508206303,"HIGH_Total_CO2_Power",2029
"1636","Saudi Arabia",367.300425855794,"HIGH_Total_CO2_Power",2030
"1637","Saudi Arabia",372.924585298746,"HIGH_Total_CO2_Power",2031
"1638","Saudi Arabia",378.639674259327,"HIGH_Total_CO2_Power",2032
"1639","Saudi Arabia",384.328316396009,"HIGH_Total_CO2_Power",2033
"1640","Saudi Arabia",389.956815620729,"HIGH_Total_CO2_Power",2034
"1641","Saudi Arabia",395.504973361635,"HIGH_Total_CO2_Power",2035
"1642","Saudi Arabia",400.962110059732,"HIGH_Total_CO2_Power",2036
"1643","Saudi Arabia",406.349808608473,"HIGH_Total_CO2_Power",2037
"1644","Saudi Arabia",411.676348256639,"HIGH_Total_CO2_Power",2038
"1645","Saudi Arabia",416.960750639938,"HIGH_Total_CO2_Power",2039
"1646","Saudi Arabia",422.220392948212,"HIGH_Total_CO2_Power",2040
"1647","Saudi Arabia",427.469583225515,"HIGH_Total_CO2_Power",2041
"1648","Saudi Arabia",432.780725386498,"HIGH_Total_CO2_Power",2042
"1649","Saudi Arabia",438.070667250423,"HIGH_Total_CO2_Power",2043
"1650","Saudi Arabia",443.349019820755,"HIGH_Total_CO2_Power",2044
"1651","Saudi Arabia",448.619835244101,"HIGH_Total_CO2_Power",2045
"1652","Saudi Arabia",453.89451466354,"HIGH_Total_CO2_Power",2046
"1653","Saudi Arabia",459.163314227788,"HIGH_Total_CO2_Power",2047
"1654","Saudi Arabia",464.400159389594,"HIGH_Total_CO2_Power",2048
"1655","Saudi Arabia",469.571233560564,"HIGH_Total_CO2_Power",2049
"1656","Saudi Arabia",474.652972333555,"HIGH_Total_CO2_Power",2050
"1657","Singapore",18.273448351436,"HIGH_Total_CO2_Power",2015
"1658","Singapore",19.0736010599407,"HIGH_Total_CO2_Power",2016
"1659","Singapore",20.1388395612231,"HIGH_Total_CO2_Power",2017
"1660","Singapore",20.9962347717625,"HIGH_Total_CO2_Power",2018
"1661","Singapore",21.8829709389339,"HIGH_Total_CO2_Power",2019
"1662","Singapore",22.7599864172207,"HIGH_Total_CO2_Power",2020
"1663","Singapore",23.6216000897099,"HIGH_Total_CO2_Power",2021
"1664","Singapore",24.4630338220486,"HIGH_Total_CO2_Power",2022
"1665","Singapore",25.2840959598288,"HIGH_Total_CO2_Power",2023
"1666","Singapore",26.0886287775307,"HIGH_Total_CO2_Power",2024
"1667","Singapore",26.8805630039105,"HIGH_Total_CO2_Power",2025
"1668","Singapore",27.6639593570039,"HIGH_Total_CO2_Power",2026
"1669","Singapore",28.433658309897,"HIGH_Total_CO2_Power",2027
"1670","Singapore",29.1876624984808,"HIGH_Total_CO2_Power",2028
"1671","Singapore",29.9218743303569,"HIGH_Total_CO2_Power",2029
"1672","Singapore",30.6313860127416,"HIGH_Total_CO2_Power",2030
"1673","Singapore",31.3154106587547,"HIGH_Total_CO2_Power",2031
"1674","Singapore",31.9755359971532,"HIGH_Total_CO2_Power",2032
"1675","Singapore",32.5984094050578,"HIGH_Total_CO2_Power",2033
"1676","Singapore",33.17882108174,"HIGH_Total_CO2_Power",2034
"1677","Singapore",33.7126037635059,"HIGH_Total_CO2_Power",2035
"1678","Singapore",34.1962521684217,"HIGH_Total_CO2_Power",2036
"1679","Singapore",34.6239946568965,"HIGH_Total_CO2_Power",2037
"1680","Singapore",34.9911892670836,"HIGH_Total_CO2_Power",2038
"1681","Singapore",35.2922339477085,"HIGH_Total_CO2_Power",2039
"1682","Singapore",35.5207319005341,"HIGH_Total_CO2_Power",2040
"1683","Singapore",35.6646101401327,"HIGH_Total_CO2_Power",2041
"1684","Singapore",35.7072460899692,"HIGH_Total_CO2_Power",2042
"1685","Singapore",35.6473967340399,"HIGH_Total_CO2_Power",2043
"1686","Singapore",35.4776228763856,"HIGH_Total_CO2_Power",2044
"1687","Singapore",35.1917951184784,"HIGH_Total_CO2_Power",2045
"1688","Singapore",34.7665313857857,"HIGH_Total_CO2_Power",2046
"1689","Singapore",34.1987678580188,"HIGH_Total_CO2_Power",2047
"1690","Singapore",33.4780482098576,"HIGH_Total_CO2_Power",2048
"1691","Singapore",32.5926759656079,"HIGH_Total_CO2_Power",2049
"1692","Singapore",31.532198025698,"HIGH_Total_CO2_Power",2050
"1693","Sri Lanka",7.43536905298107,"HIGH_Total_CO2_Power",2015
"1694","Sri Lanka",9.20221641774686,"HIGH_Total_CO2_Power",2016
"1695","Sri Lanka",10.8321983836903,"HIGH_Total_CO2_Power",2017
"1696","Sri Lanka",12.6435830700927,"HIGH_Total_CO2_Power",2018
"1697","Sri Lanka",14.4163556392288,"HIGH_Total_CO2_Power",2019
"1698","Sri Lanka",16.1941963043503,"HIGH_Total_CO2_Power",2020
"1699","Sri Lanka",17.97450176198,"HIGH_Total_CO2_Power",2021
"1700","Sri Lanka",19.7603605126067,"HIGH_Total_CO2_Power",2022
"1701","Sri Lanka",21.5503098047307,"HIGH_Total_CO2_Power",2023
"1702","Sri Lanka",23.3415801775394,"HIGH_Total_CO2_Power",2024
"1703","Sri Lanka",25.1318679972737,"HIGH_Total_CO2_Power",2025
"1704","Sri Lanka",26.9209899756426,"HIGH_Total_CO2_Power",2026
"1705","Sri Lanka",28.7075250488739,"HIGH_Total_CO2_Power",2027
"1706","Sri Lanka",30.491590203599,"HIGH_Total_CO2_Power",2028
"1707","Sri Lanka",32.2743007868306,"HIGH_Total_CO2_Power",2029
"1708","Sri Lanka",34.056216097994,"HIGH_Total_CO2_Power",2030
"1709","Sri Lanka",35.8367765804015,"HIGH_Total_CO2_Power",2031
"1710","Sri Lanka",37.6253897425842,"HIGH_Total_CO2_Power",2032
"1711","Sri Lanka",39.4126942751434,"HIGH_Total_CO2_Power",2033
"1712","Sri Lanka",41.1985933104576,"HIGH_Total_CO2_Power",2034
"1713","Sri Lanka",42.9826843870407,"HIGH_Total_CO2_Power",2035
"1714","Sri Lanka",44.764598205223,"HIGH_Total_CO2_Power",2036
"1715","Sri Lanka",46.5457304769482,"HIGH_Total_CO2_Power",2037
"1716","Sri Lanka",48.3240600904154,"HIGH_Total_CO2_Power",2038
"1717","Sri Lanka",50.0961739909792,"HIGH_Total_CO2_Power",2039
"1718","Sri Lanka",51.8593870592119,"HIGH_Total_CO2_Power",2040
"1719","Sri Lanka",53.6136188435538,"HIGH_Total_CO2_Power",2041
"1720","Sri Lanka",55.3688046648113,"HIGH_Total_CO2_Power",2042
"1721","Sri Lanka",57.1170514088361,"HIGH_Total_CO2_Power",2043
"1722","Sri Lanka",58.860903163427,"HIGH_Total_CO2_Power",2044
"1723","Sri Lanka",60.6018400245471,"HIGH_Total_CO2_Power",2045
"1724","Sri Lanka",62.3412623131933,"HIGH_Total_CO2_Power",2046
"1725","Sri Lanka",64.0786636311865,"HIGH_Total_CO2_Power",2047
"1726","Sri Lanka",65.815649530418,"HIGH_Total_CO2_Power",2048
"1727","Sri Lanka",67.554218499084,"HIGH_Total_CO2_Power",2049
"1728","Sri Lanka",69.2956255964087,"HIGH_Total_CO2_Power",2050
"1729","Thailand",88.5766712879406,"HIGH_Total_CO2_Power",2015
"1730","Thailand",94.492643800314,"HIGH_Total_CO2_Power",2016
"1731","Thailand",100.743048244029,"HIGH_Total_CO2_Power",2017
"1732","Thailand",106.346521491456,"HIGH_Total_CO2_Power",2018
"1733","Thailand",112.268909813974,"HIGH_Total_CO2_Power",2019
"1734","Thailand",118.153675216244,"HIGH_Total_CO2_Power",2020
"1735","Thailand",124.006181011492,"HIGH_Total_CO2_Power",2021
"1736","Thailand",129.811578442314,"HIGH_Total_CO2_Power",2022
"1737","Thailand",135.572785300879,"HIGH_Total_CO2_Power",2023
"1738","Thailand",141.295358014776,"HIGH_Total_CO2_Power",2024
"1739","Thailand",146.981455747192,"HIGH_Total_CO2_Power",2025
"1740","Thailand",152.626302434657,"HIGH_Total_CO2_Power",2026
"1741","Thailand",158.237032902784,"HIGH_Total_CO2_Power",2027
"1742","Thailand",163.806701207216,"HIGH_Total_CO2_Power",2028
"1743","Thailand",169.324775650228,"HIGH_Total_CO2_Power",2029
"1744","Thailand",174.78397829548,"HIGH_Total_CO2_Power",2030
"1745","Thailand",180.190527328842,"HIGH_Total_CO2_Power",2031
"1746","Thailand",185.653470586186,"HIGH_Total_CO2_Power",2032
"1747","Thailand",191.058928431781,"HIGH_Total_CO2_Power",2033
"1748","Thailand",196.407251851948,"HIGH_Total_CO2_Power",2034
"1749","Thailand",201.698432811063,"HIGH_Total_CO2_Power",2035
"1750","Thailand",206.94852268776,"HIGH_Total_CO2_Power",2036
"1751","Thailand",212.143319911533,"HIGH_Total_CO2_Power",2037
"1752","Thailand",217.282030321438,"HIGH_Total_CO2_Power",2038
"1753","Thailand",222.364907691973,"HIGH_Total_CO2_Power",2039
"1754","Thailand",227.392330235127,"HIGH_Total_CO2_Power",2040
"1755","Thailand",232.387064872576,"HIGH_Total_CO2_Power",2041
"1756","Thailand",237.442855522046,"HIGH_Total_CO2_Power",2042
"1757","Thailand",242.450140250124,"HIGH_Total_CO2_Power",2043
"1758","Thailand",247.411557699655,"HIGH_Total_CO2_Power",2044
"1759","Thailand",252.3281953101,"HIGH_Total_CO2_Power",2045
"1760","Thailand",257.221586868693,"HIGH_Total_CO2_Power",2046
"1761","Thailand",262.078935226542,"HIGH_Total_CO2_Power",2047
"1762","Thailand",266.897058108257,"HIGH_Total_CO2_Power",2048
"1763","Thailand",271.671101018331,"HIGH_Total_CO2_Power",2049
"1764","Thailand",276.396079827291,"HIGH_Total_CO2_Power",2050
"1765","Ukraine",88.6087937053829,"HIGH_Total_CO2_Power",2015
"1766","Ukraine",90.5645824954765,"HIGH_Total_CO2_Power",2016
"1767","Ukraine",92.523624660945,"HIGH_Total_CO2_Power",2017
"1768","Ukraine",94.5059038317673,"HIGH_Total_CO2_Power",2018
"1769","Ukraine",96.5167637376121,"HIGH_Total_CO2_Power",2019
"1770","Ukraine",98.5003663424256,"HIGH_Total_CO2_Power",2020
"1771","Ukraine",100.445765456477,"HIGH_Total_CO2_Power",2021
"1772","Ukraine",102.365287164344,"HIGH_Total_CO2_Power",2022
"1773","Ukraine",104.255536110643,"HIGH_Total_CO2_Power",2023
"1774","Ukraine",106.109617171821,"HIGH_Total_CO2_Power",2024
"1775","Ukraine",107.922751033028,"HIGH_Total_CO2_Power",2025
"1776","Ukraine",109.68593314238,"HIGH_Total_CO2_Power",2026
"1777","Ukraine",111.40921864353,"HIGH_Total_CO2_Power",2027
"1778","Ukraine",113.095397518657,"HIGH_Total_CO2_Power",2028
"1779","Ukraine",114.750330293086,"HIGH_Total_CO2_Power",2029
"1780","Ukraine",116.378681935795,"HIGH_Total_CO2_Power",2030
"1781","Ukraine",117.971591102405,"HIGH_Total_CO2_Power",2031
"1782","Ukraine",119.596555880284,"HIGH_Total_CO2_Power",2032
"1783","Ukraine",121.198566022835,"HIGH_Total_CO2_Power",2033
"1784","Ukraine",122.777793593231,"HIGH_Total_CO2_Power",2034
"1785","Ukraine",124.334541964831,"HIGH_Total_CO2_Power",2035
"1786","Ukraine",125.860421340895,"HIGH_Total_CO2_Power",2036
"1787","Ukraine",127.367491468391,"HIGH_Total_CO2_Power",2037
"1788","Ukraine",128.856572334868,"HIGH_Total_CO2_Power",2038
"1789","Ukraine",130.329219800735,"HIGH_Total_CO2_Power",2039
"1790","Ukraine",131.786749479237,"HIGH_Total_CO2_Power",2040
"1791","Ukraine",133.218073514709,"HIGH_Total_CO2_Power",2041
"1792","Ukraine",134.693737352493,"HIGH_Total_CO2_Power",2042
"1793","Ukraine",136.155561262491,"HIGH_Total_CO2_Power",2043
"1794","Ukraine",137.600724283404,"HIGH_Total_CO2_Power",2044
"1795","Ukraine",139.027157584826,"HIGH_Total_CO2_Power",2045
"1796","Ukraine",140.421802463271,"HIGH_Total_CO2_Power",2046
"1797","Ukraine",141.801395933059,"HIGH_Total_CO2_Power",2047
"1798","Ukraine",143.165174059186,"HIGH_Total_CO2_Power",2048
"1799","Ukraine",144.512052260822,"HIGH_Total_CO2_Power",2049
"1800","Ukraine",145.841515740742,"HIGH_Total_CO2_Power",2050
"1801","Viet Nam",72.9280245669734,"HIGH_Total_CO2_Power",2015
"1802","Viet Nam",80.1841399354513,"HIGH_Total_CO2_Power",2016
"1803","Viet Nam",87.6733889043674,"HIGH_Total_CO2_Power",2017
"1804","Viet Nam",94.6506961569153,"HIGH_Total_CO2_Power",2018
"1805","Viet Nam",101.904693154376,"HIGH_Total_CO2_Power",2019
"1806","Viet Nam",109.231189800935,"HIGH_Total_CO2_Power",2020
"1807","Viet Nam",116.632509469687,"HIGH_Total_CO2_Power",2021
"1808","Viet Nam",124.096551555056,"HIGH_Total_CO2_Power",2022
"1809","Viet Nam",131.615965578036,"HIGH_Total_CO2_Power",2023
"1810","Viet Nam",139.180175461016,"HIGH_Total_CO2_Power",2024
"1811","Viet Nam",146.778034058577,"HIGH_Total_CO2_Power",2025
"1812","Viet Nam",154.39423413136,"HIGH_Total_CO2_Power",2026
"1813","Viet Nam",162.035632728202,"HIGH_Total_CO2_Power",2027
"1814","Viet Nam",169.695481645272,"HIGH_Total_CO2_Power",2028
"1815","Viet Nam",177.366507062413,"HIGH_Total_CO2_Power",2029
"1816","Viet Nam",185.043871997279,"HIGH_Total_CO2_Power",2030
"1817","Viet Nam",192.732197570401,"HIGH_Total_CO2_Power",2031
"1818","Viet Nam",200.507900753522,"HIGH_Total_CO2_Power",2032
"1819","Viet Nam",208.287505864666,"HIGH_Total_CO2_Power",2033
"1820","Viet Nam",216.079856840918,"HIGH_Total_CO2_Power",2034
"1821","Viet Nam",223.891092874126,"HIGH_Total_CO2_Power",2035
"1822","Viet Nam",231.723612230636,"HIGH_Total_CO2_Power",2036
"1823","Viet Nam",239.575093337583,"HIGH_Total_CO2_Power",2037
"1824","Viet Nam",247.44626982274,"HIGH_Total_CO2_Power",2038
"1825","Viet Nam",255.336296168892,"HIGH_Total_CO2_Power",2039
"1826","Viet Nam",263.244039637606,"HIGH_Total_CO2_Power",2040
"1827","Viet Nam",271.174019398439,"HIGH_Total_CO2_Power",2041
"1828","Viet Nam",279.214426655762,"HIGH_Total_CO2_Power",2042
"1829","Viet Nam",287.271589221254,"HIGH_Total_CO2_Power",2043
"1830","Viet Nam",295.338395360862,"HIGH_Total_CO2_Power",2044
"1831","Viet Nam",303.408836106846,"HIGH_Total_CO2_Power",2045
"1832","Viet Nam",311.489520460642,"HIGH_Total_CO2_Power",2046
"1833","Viet Nam",319.573950275491,"HIGH_Total_CO2_Power",2047
"1834","Viet Nam",327.657166491766,"HIGH_Total_CO2_Power",2048
"1835","Viet Nam",335.733163766252,"HIGH_Total_CO2_Power",2049
"1836","Viet Nam",343.795658232618,"HIGH_Total_CO2_Power",2050
